Class_path,Method_name,Method_len,Method_access,Block_id,Block_start,Block_end,Block_count,Block_opcode,Block_type,Cond_true_start,Cond_true_end,Cond_true_count,Cond_false_start,Cond_false_end,Cond_false_count,Goto_start,Goto_count,Line_in_file,Can_fall_through
org/apache/tika/batch/BatchProcessDriverCLI.java,restart,108,2,1323,19,34,1,ireturn,exit,-,-,-,-,-,-,-,-,229,no
org/apache/tika/batch/BatchProcessDriverCLI.java,restart,108,2,1322,35,107,2,ireturn,exit,-,-,-,-,-,-,-,-,229,no
org/apache/tika/batch/BatchProcessDriverCLI.java,stop,65,2,1324,0,6,41,-,cond,24,64,0,7,23,41,-,-,233,no
org/apache/tika/batch/BatchProcessDriverCLI.java,stop,65,2,1326,7,23,41,-,-,-,-,-,-,-,-,-,-,246,no
org/apache/tika/batch/BatchProcessDriverCLI.java,stop,65,2,1327,24,64,41,-,exit,-,-,-,-,-,-,-,-,246,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,start,161,2,1328,0,160,20,-,exit,-,-,-,-,-,-,-,-,249,no
org/apache/tika/batch/BatchProcessDriverCLI.java,setRedirectChildProcessToStdOut,6,1,1329,0,5,8,-,exit,-,-,-,-,-,-,-,-,273,no
org/apache/tika/batch/BatchProcessDriverCLI.java,main,26,9,1330,0,25,0,-,exit,-,-,-,-,-,-,-,-,394,no
org/apache/tika/batch/BatchProcessDriverCLI.java,access$502,7,4104,1331,0,6,0,-,exit,-,-,-,-,-,-,-,-,36,no
org/apache/tika/batch/BatchProcessDriverCLI.java,access$500,5,4104,1332,0,4,74,-,exit,-,-,-,-,-,-,-,-,36,no
org/apache/tika/batch/BatchProcessDriverCLI.java,access$600,4,4104,1333,0,3,188,-,exit,-,-,-,-,-,-,-,-,36,no
org/apache/tika/batch/BatchProcessDriverCLI.java,access$700,5,4104,1334,0,4,229,-,exit,-,-,-,-,-,-,-,-,36,no
org/apache/tika/batch/BatchProcessDriverCLI.java,access$802,7,4104,1335,0,6,9,-,exit,-,-,-,-,-,-,-,-,36,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<clinit>,9,8,1336,0,8,2,-,exit,-,-,-,-,-,-,-,-,48,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,32,2,1201,0,31,13,-,exit,-,-,-,-,-,-,-,-,284,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,22,1,1202,0,19,12,-,goto,-,-,-,-,-,-,21,0,294,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,22,1,1204,20,20,0,-,-,-,-,-,-,-,-,-,-,299,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,22,1,1205,21,21,0,-,exit,-,-,-,-,-,-,-,-,299,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,7,4096,1206,0,6,13,-,exit,-,-,-,-,-,-,-,-,281,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,25,2,1207,0,24,20,-,exit,-,-,-,-,-,-,-,-,309,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,51,1,1208,0,15,20,-,cond,0,15,74,16,44,0,-,-,317,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,51,1,1210,16,44,0,-,goto,-,-,-,-,-,-,0,0,328,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,51,1,1213,45,48,0,-,goto,-,-,-,-,-,-,50,0,328,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,51,1,1214,49,49,20,-,-,-,-,-,-,-,-,-,-,328,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,51,1,1215,50,50,20,-,exit,-,-,-,-,-,-,-,-,328,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,7,4096,1216,0,6,20,-,exit,-,-,-,-,-,-,-,-,306,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,44,2,1217,0,43,40,-,exit,-,-,-,-,-,-,-,-,336,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1218,0,11,20,-,methenter,-,-,-,-,-,-,-,-,343,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1228,12,23,20,-,cond,69,71,20,24,30,229,-,-,356,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1220,24,30,229,-,cond,69,71,0,31,40,229,-,-,356,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1222,31,40,229,-,cond,12,23,56,41,68,173,-,-,356,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1224,41,68,173,-,goto,-,-,-,-,-,-,12,173,356,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1224,69,71,173,-,goto,-,-,-,-,-,-,83,20,356,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1227,72,82,0,-,-,-,-,-,-,-,-,-,-,356,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,94,1,1229,83,93,0,-,exit,-,-,-,-,-,-,-,-,356,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,stopGobblingAndDie,23,2,1230,0,22,82,-,exit,-,-,-,-,-,-,-,-,359,no
org/apache/tika/batch/BatchProcessDriverCLI.java,access$100,5,4104,1231,0,4,82,-,exit,-,-,-,-,-,-,-,-,331,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,7,4096,1232,0,6,40,-,exit,-,-,-,-,-,-,-,-,331,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,13,2,1233,0,12,20,-,exit,-,-,-,-,-,-,-,-,368,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1234,0,11,20,-,methenter,-,-,-,-,-,-,-,-,374,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1244,12,23,20,-,cond,83,85,20,24,30,26,-,-,388,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1236,24,30,26,-,cond,83,85,0,31,43,26,-,-,388,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1238,31,43,26,-,cond,53,82,17,44,52,9,-,-,388,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1240,44,52,9,-,-,-,-,-,-,-,-,-,-,388,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1245,53,82,9,-,goto,-,-,-,-,-,-,12,26,388,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1245,83,85,9,-,goto,-,-,-,-,-,-,97,20,388,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1243,86,96,0,-,-,-,-,-,-,-,-,-,-,388,no
org/apache/tika/batch/BatchProcessDriverCLI.java,run,108,1,1246,97,107,0,-,exit,-,-,-,-,-,-,-,-,388,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,7,4096,1247,0,6,20,-,exit,-,-,-,-,-,-,-,-,365,no
org/apache/tika/batch/CommandLineParserBuilderTest.java,<init>,5,1,2321,0,4,1,-,exit,-,-,-,-,-,-,-,-,31,no
org/apache/tika/batch/CommandLineParserBuilderTest.java,testBasic,63,1,2322,0,52,1,-,goto,-,-,-,-,-,-,62,1,35,no
org/apache/tika/batch/CommandLineParserBuilderTest.java,testBasic,63,1,2324,53,61,0,-,exit,-,-,-,-,-,-,-,-,47,no
org/apache/tika/batch/CommandLineParserBuilderTest.java,testBasic,63,1,2324,62,62,0,return,exit,-,-,-,-,-,-,-,-,47,no
org/apache/tika/batch/ConsumersManager.java,<init>,20,1,1337,0,19,8,-,exit,-,-,-,-,-,-,-,-,34,no
org/apache/tika/batch/ConsumersManager.java,getConsumers,5,1,1338,0,4,56,-,exit,-,-,-,-,-,-,-,-,42,no
org/apache/tika/batch/ConsumersManager.java,init,1,1,1339,0,0,0,-,exit,-,-,-,-,-,-,-,-,50,no
org/apache/tika/batch/ConsumersManager.java,shutdown,1,1,1340,0,0,0,-,exit,-,-,-,-,-,-,-,-,59,no
org/apache/tika/batch/ConsumersManager.java,getConsumersManagerMaxMillis,5,1,1341,0,4,8,-,exit,-,-,-,-,-,-,-,-,68,no
org/apache/tika/batch/ConsumersManager.java,setConsumersManagerMaxMillis,6,1,1342,0,5,8,-,exit,-,-,-,-,-,-,-,-,78,no
org/apache/tika/batch/FileConsumerFutureResult.java,<init>,15,1,1343,0,14,24,-,exit,-,-,-,-,-,-,-,-,25,no
org/apache/tika/batch/FileConsumerFutureResult.java,getFileStarted,5,1,1344,0,4,0,-,exit,-,-,-,-,-,-,-,-,31,no
org/apache/tika/batch/FileConsumerFutureResult.java,getFilesProcessed,5,1,1345,0,4,0,-,exit,-,-,-,-,-,-,-,-,35,no
org/apache/tika/batch/FileResource.java,<clinit>,9,8,1346,0,8,1,-,exit,-,-,-,-,-,-,-,-,37,no
org/apache/tika/batch/FileResourceConsumer.java,values,10,9,1347,0,9,0,-,exit,-,-,-,-,-,-,-,-,51,no
org/apache/tika/batch/FileResourceConsumer.java,valueOf,10,9,1348,0,9,0,-,exit,-,-,-,-,-,-,-,-,51,no
org/apache/tika/batch/FileResourceConsumer.java,<init>,7,2,1349,0,6,10,-,exit,-,-,-,-,-,-,-,-,51,no
org/apache/tika/batch/FileResourceConsumer.java,<clinit>,207,8,1350,0,206,1,-,exit,-,-,-,-,-,-,-,-,52,no
org/apache/tika/batch/FileResourceCrawler.java,<init>,67,1,1363,0,66,8,-,exit,-,-,-,-,-,-,-,-,65,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1364,0,11,8,-,goto,-,-,-,-,-,-,98,8,80,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1369,12,50,0,-,goto,-,-,-,-,-,-,98,0,96,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1370,51,89,0,-,goto,-,-,-,-,-,-,98,0,96,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1371,90,97,0,-,exit,-,-,-,-,-,-,-,-,96,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1371,98,104,0,-,goto,-,-,-,-,-,-,106,8,96,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1372,105,105,0,-,-,-,-,-,-,-,-,-,-,96,no
org/apache/tika/batch/FileResourceCrawler.java,call,122,1,1373,106,121,0,-,exit,-,-,-,-,-,-,-,-,96,yes
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1374,0,7,8,-,cond,21,28,8,8,18,0,-,-,107,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1376,8,18,0,-,cond,21,28,0,19,20,0,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1378,19,20,0,ireturn,exit,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1377,21,28,0,-,cond,42,56,8,29,39,0,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1380,29,39,0,-,cond,42,56,0,40,41,0,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1382,40,41,0,ireturn,exit,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1381,42,56,0,-,cond,208,239,0,57,58,8,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1384,57,58,8,-,-,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1397,59,73,8,-,cond,193,207,8,74,129,0,-,-,139,yes
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1386,74,129,0,-,cond,164,172,0,130,138,0,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1388,130,138,0,-,cond,164,172,0,139,163,0,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1390,139,163,0,athrow,exit,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1389,164,172,0,-,cond,59,73,0,173,192,0,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1392,173,192,0,athrow,exit,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1392,193,207,0,-,goto,-,-,-,-,-,-,240,8,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1392,208,239,0,-,-,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1398,240,253,0,-,cond,258,258,0,254,257,8,-,-,139,yes
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1395,254,257,8,-,goto,-,-,-,-,-,-,259,8,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1394,258,258,0,-,-,-,-,-,-,-,-,-,-,139,no
org/apache/tika/batch/FileResourceCrawler.java,tryToAdd,260,4,1399,259,259,0,-,exit,-,-,-,-,-,-,-,-,139,yes
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1400,0,16,8,-,cond,24,24,0,17,23,8,-,-,145,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1402,17,23,8,-,cond,25,37,8,24,24,0,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1404,24,24,0,return,exit,-,-,-,-,-,-,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1403,25,37,8,-,-,-,-,-,-,-,-,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1419,38,58,8,-,cond,192,197,0,59,65,32,-,-,172,yes
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1406,59,65,32,-,cond,77,85,32,66,76,0,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1408,66,76,0,return,exit,-,-,-,-,-,-,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1407,77,85,32,-,cond,97,121,32,86,96,0,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1410,86,96,0,return,exit,-,-,-,-,-,-,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1409,97,121,32,-,cond,143,185,0,122,131,32,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1412,122,131,32,-,cond,143,185,32,132,142,0,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1414,132,142,0,return,exit,-,-,-,-,-,-,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1413,143,185,32,-,cond,189,191,24,186,188,8,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1416,186,188,8,-,goto,-,-,-,-,-,-,192,8,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1415,189,191,24,-,goto,-,-,-,-,-,-,38,24,172,no
org/apache/tika/batch/FileResourceCrawler.java,shutdown,198,2,1415,192,197,24,return,exit,-,-,-,-,-,-,-,-,172,no
org/apache/tika/batch/FileResourceCrawler.java,isActive,5,1,1420,0,4,8,-,exit,-,-,-,-,-,-,-,-,180,no
org/apache/tika/batch/FileResourceCrawler.java,setMaxConsecWaitInMillis,6,1,1421,0,5,8,-,exit,-,-,-,-,-,-,-,-,184,no
org/apache/tika/batch/FileResourceCrawler.java,setDocumentSelector,6,1,1422,0,5,8,-,exit,-,-,-,-,-,-,-,-,187,no
org/apache/tika/batch/FileResourceCrawler.java,getConsidered,5,1,1423,0,4,8,-,exit,-,-,-,-,-,-,-,-,191,no
org/apache/tika/batch/FileResourceCrawler.java,select,11,4,1424,0,10,8,-,exit,-,-,-,-,-,-,-,-,195,no
org/apache/tika/batch/FileResourceCrawler.java,setMaxFilesToAdd,6,1,1425,0,5,8,-,exit,-,-,-,-,-,-,-,-,205,no
org/apache/tika/batch/FileResourceCrawler.java,setMaxFilesToConsider,6,1,1426,0,5,8,-,exit,-,-,-,-,-,-,-,-,219,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1427,0,16,8,-,methenter,-,-,-,-,-,-,-,-,227,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1438,17,25,8,-,cond,51,55,8,26,44,8,-,-,235,yes
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1429,26,44,8,-,cond,48,50,8,45,47,0,-,-,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1431,45,47,0,-,-,-,-,-,-,-,-,-,-,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1439,48,50,0,-,goto,-,-,-,-,-,-,17,8,235,yes
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1439,51,55,0,-,goto,-,-,-,-,-,-,63,8,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1437,56,62,0,-,exit,-,-,-,-,-,-,-,-,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1437,63,66,0,-,cond,71,71,0,67,70,8,-,-,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1435,67,70,8,-,goto,-,-,-,-,-,-,72,8,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1434,71,71,0,-,-,-,-,-,-,-,-,-,-,235,no
org/apache/tika/batch/FileResourceCrawler.java,isQueueEmpty,73,1,1440,72,72,0,-,exit,-,-,-,-,-,-,-,-,235,yes
org/apache/tika/batch/FileResourceCrawler.java,wasTimedOut,5,1,1441,0,4,16,-,exit,-,-,-,-,-,-,-,-,248,no
org/apache/tika/batch/FileResourceCrawler.java,getAdded,5,1,1442,0,4,8,-,exit,-,-,-,-,-,-,-,-,256,no
org/apache/tika/batch/FileResourceCrawler.java,shutDownNoPoison,6,1,1443,0,5,8,-,exit,-,-,-,-,-,-,-,-,268,no
org/apache/tika/batch/FileResourceCrawler.java,call,5,4161,1444,0,4,8,-,exit,-,-,-,-,-,-,-,-,30,no
org/apache/tika/batch/FileResourceCrawler.java,<clinit>,12,8,1445,0,11,1,-,exit,-,-,-,-,-,-,-,-,44,no
org/apache/tika/batch/FileResourceCrawlerFutureResult.java,<init>,15,4,1446,0,14,8,-,exit,-,-,-,-,-,-,-,-,25,no
org/apache/tika/batch/FileResourceCrawlerFutureResult.java,getConsidered,5,4,1447,0,4,0,-,exit,-,-,-,-,-,-,-,-,31,no
org/apache/tika/batch/FileResourceCrawlerFutureResult.java,getAdded,5,4,1448,0,4,0,-,exit,-,-,-,-,-,-,-,-,35,no
org/apache/tika/batch/FileStarted.java,<init>,16,1,1449,0,15,8,-,exit,-,-,-,-,-,-,-,-,37,no
org/apache/tika/batch/FileStarted.java,<init>,15,1,1450,0,14,8,-,exit,-,-,-,-,-,-,-,-,40,no
org/apache/tika/batch/FileStarted.java,getResourceId,5,1,1451,0,4,0,-,exit,-,-,-,-,-,-,-,-,50,no
org/apache/tika/batch/FileStarted.java,getStarted,5,1,1452,0,4,0,-,exit,-,-,-,-,-,-,-,-,57,no
org/apache/tika/batch/FileStarted.java,getElapsedMillis,18,1,1453,0,17,0,-,exit,-,-,-,-,-,-,-,-,65,no
org/apache/tika/batch/FileStarted.java,hashCode,50,1,1454,0,15,0,-,cond,20,26,0,16,19,0,-,-,71,no
org/apache/tika/batch/FileStarted.java,hashCode,50,1,1456,16,19,0,-,goto,-,-,-,-,-,-,27,0,76,no
org/apache/tika/batch/FileStarted.java,hashCode,50,1,1455,20,26,0,-,-,-,-,-,-,-,-,-,-,76,no
org/apache/tika/batch/FileStarted.java,hashCode,50,1,1458,27,49,0,-,exit,-,-,-,-,-,-,-,-,76,yes
org/apache/tika/batch/FileStarted.java,equals,77,1,1459,0,4,0,-,cond,7,10,0,5,6,0,-,-,81,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1461,5,6,0,ireturn,exit,-,-,-,-,-,-,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1460,7,10,0,-,cond,13,19,0,11,12,0,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1463,11,12,0,ireturn,exit,-,-,-,-,-,-,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1462,13,19,0,-,cond,22,33,0,20,21,0,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1465,20,21,0,ireturn,exit,-,-,-,-,-,-,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1464,22,33,0,-,cond,43,56,0,34,40,0,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1467,34,40,0,-,cond,59,70,0,41,42,0,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1469,41,42,0,ireturn,exit,-,-,-,-,-,-,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1469,43,56,0,-,cond,59,70,0,57,58,0,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1471,57,58,0,ireturn,exit,-,-,-,-,-,-,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1470,59,70,0,-,cond,75,75,0,71,74,0,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1473,71,74,0,-,goto,-,-,-,-,-,-,76,0,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1472,75,75,0,-,-,-,-,-,-,-,-,-,-,98,no
org/apache/tika/batch/FileStarted.java,equals,77,1,1475,76,76,0,-,exit,-,-,-,-,-,-,-,-,98,yes
org/apache/tika/batch/FileStarted.java,toString,52,1,1476,0,51,0,-,exit,-,-,-,-,-,-,-,-,103,no
org/apache/tika/batch/Interrupter.java,<init>,14,1,1477,0,13,8,-,exit,-,-,-,-,-,-,-,-,37,no
org/apache/tika/batch/Interrupter.java,call,72,1,1478,0,20,8,-,methenter,-,-,-,-,-,-,-,-,42,no
org/apache/tika/batch/Interrupter.java,call,72,1,1487,21,27,8,-,cond,36,44,0,28,35,0,-,-,56,yes
org/apache/tika/batch/Interrupter.java,call,72,1,1480,28,35,0,-,goto,-,-,-,-,-,-,45,0,56,no
org/apache/tika/batch/Interrupter.java,call,72,1,1479,36,44,0,-,goto,-,-,-,-,-,-,21,0,56,no
org/apache/tika/batch/Interrupter.java,call,72,1,1479,45,47,0,-,goto,-,-,-,-,-,-,64,0,56,no
org/apache/tika/batch/Interrupter.java,call,72,1,1485,48,51,0,-,goto,-,-,-,-,-,-,64,0,56,no
org/apache/tika/batch/Interrupter.java,call,72,1,1486,52,63,0,-,-,-,-,-,-,-,-,-,-,56,no
org/apache/tika/batch/Interrupter.java,call,72,1,1488,64,71,0,-,exit,-,-,-,-,-,-,-,-,56,yes
org/apache/tika/batch/Interrupter.java,call,5,4161,1489,0,4,8,-,exit,-,-,-,-,-,-,-,-,37,no
org/apache/tika/batch/InterrupterFutureResult.java,<init>,5,1,1490,0,4,0,-,exit,-,-,-,-,-,-,-,-,20,no
org/apache/tika/batch/ParallelFileProcessingResult.java,<init>,44,1,1491,0,43,8,-,exit,-,-,-,-,-,-,-,-,33,no
org/apache/tika/batch/ParallelFileProcessingResult.java,getConsidered,5,1,1492,0,4,0,-,exit,-,-,-,-,-,-,-,-,51,no
org/apache/tika/batch/ParallelFileProcessingResult.java,getAdded,5,1,1493,0,4,0,-,exit,-,-,-,-,-,-,-,-,58,no
org/apache/tika/batch/ParallelFileProcessingResult.java,getConsumed,5,1,1494,0,4,0,-,exit,-,-,-,-,-,-,-,-,66,no
org/apache/tika/batch/ParallelFileProcessingResult.java,getCauseForTermination,5,1,1495,0,4,0,-,exit,-,-,-,-,-,-,-,-,74,no
org/apache/tika/batch/ParallelFileProcessingResult.java,secondsElapsed,5,1,1496,0,4,0,-,exit,-,-,-,-,-,-,-,-,82,no
org/apache/tika/batch/ParallelFileProcessingResult.java,getNumberHandledExceptions,5,1,1497,0,4,0,-,exit,-,-,-,-,-,-,-,-,86,no
org/apache/tika/batch/ParallelFileProcessingResult.java,getExitStatus,5,1,1498,0,4,0,-,exit,-,-,-,-,-,-,-,-,94,no
org/apache/tika/batch/ParallelFileProcessingResult.java,toString,105,1,1499,0,104,0,-,exit,-,-,-,-,-,-,-,-,99,no
org/apache/tika/batch/PoisonFileResource.java,<init>,5,0,1500,0,4,32,-,exit,-,-,-,-,-,-,-,-,28,no
org/apache/tika/batch/PoisonFileResource.java,getMetadata,2,1,1501,0,1,0,-,exit,-,-,-,-,-,-,-,-,35,no
org/apache/tika/batch/PoisonFileResource.java,openInputStream,2,1,1502,0,1,0,-,exit,-,-,-,-,-,-,-,-,43,no
org/apache/tika/batch/PoisonFileResource.java,getResourceId,2,1,1503,0,1,0,-,exit,-,-,-,-,-,-,-,-,51,no
org/apache/tika/batch/StatusReporter.java,<init>,57,1,1504,0,56,8,-,exit,-,-,-,-,-,-,-,-,59,no
org/apache/tika/batch/StatusReporter.java,report,11,4,1505,0,10,0,-,exit,-,-,-,-,-,-,-,-,73,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1506,0,6,8,-,methenter,-,-,-,-,-,-,-,-,80,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1533,7,58,8,-,cond,65,73,0,59,64,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1508,59,64,0,-,cond,74,74,0,65,73,0,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1510,65,73,0,-,goto,-,-,-,-,-,-,75,0,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1509,74,74,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1534,75,102,0,-,cond,128,129,0,103,127,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1513,103,127,0,-,goto,-,-,-,-,-,-,130,0,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1512,128,129,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1535,130,175,0,-,cond,183,205,0,176,182,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1516,176,182,0,-,goto,-,-,-,-,-,-,206,0,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1515,183,205,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1536,206,227,0,-,cond,235,266,0,228,234,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1519,228,234,0,-,goto,-,-,-,-,-,-,267,0,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1518,235,266,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1537,267,296,0,-,cond,304,335,0,297,303,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1522,297,303,0,-,goto,-,-,-,-,-,-,336,0,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1521,304,335,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1538,336,341,0,-,cond,367,408,0,342,366,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1525,342,366,0,-,goto,-,-,-,-,-,-,409,0,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1524,367,408,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1539,409,446,0,-,cond,457,463,0,447,456,0,-,-,149,yes
org/apache/tika/batch/StatusReporter.java,call,486,1,1528,447,456,0,-,-,-,-,-,-,-,-,-,-,149,no
org/apache/tika/batch/StatusReporter.java,call,486,1,1540,457,463,0,-,cond,474,476,0,464,473,0,-,-,149,yes
