File Name,Hc_block_mean,Hc_block_std,Hc_block_median,Hc_block_var,Cond_hc_block_mean,Cond_hc_block_std,Cond_hc_block_median,Cond_hc_block_var,Goto_hc_block_mean,Goto_hc_block_std,Goto_hc_block_median,Goto_hc_block_var,Hc_fun_mean,Hc_fun_std,Hc_fun_median,Hc_fun_var,Per_blocks_in_loop,Cond_per_blocks_in_loop,Goto_per_blocks_in_loop,Cond_block_num,Goto_block_num,class
org/apache/tika/ResourceLoggingClassLoader.java,1.7272727272727273,1.656442468935327,1.0,2.7438016528925617,2.0,2.0,2.0,4.0,0,0,0,0,1.5,1.5,1.0,2.25,0.09090909090909091,0.0,0.0,2,0,0
org/apache/tika/TestParsers.java,1.826086956521739,2.4961217555490998,1.0,6.230623818525519,2.1666666666666665,2.1147629234082532,1.0,4.472222222222222,2.0,3.03315017762062,1.0,9.2,2.857142857142857,2.4743582965269675,1.0,6.1224489795918355,0.13043478260869565,0.08695652173913043,0.043478260869565216,6,5,0
org/apache/tika/TestRereadableInputStream.java,2.96875,3.2928366855190374,2.0,10.8427734375,2.142857142857143,1.6413036132965795,2.0,2.693877551020408,6.333333333333333,5.2493385826745405,4.0,27.555555555555557,3.090909090909091,1.6762808104168887,3.0,2.809917355371901,0.1875,0.03125,0.125,7,6,0
org/apache/tika/TikaDetectionTest.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/TikaIT.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/TikaTest.java,64.88461538461539,107.01449467715071,24.5,11452.102071005918,98.5,104.60521019528616,61.0,10942.25,82.0,0.0,82.0,0.0,129.7,132.4190696236762,68.5,17534.81,0.038461538461538464,0.0,0.0,4,1,0
org/apache/tika/TypeDetectionBenchmark.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0
org/apache/tika/bundle/BundleIT.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1
org/apache/tika/cli/TikaCLI.java,55.08,201.78648848060502,4.0,40717.78693333334,83.60909090909091,255.13661564861306,31.5,65094.69264462811,9.571428571428571,27.87398758113861,0.0,776.9591836734695,21.5,67.27493342000918,2.0,4525.916666666667,0.1,0.03333333333333333,0.02666666666666667,110,70,1
org/apache/tika/cli/TikaCLITest.java,2.683333333333333,5.213737196633098,1.0,27.18305555555556,3.8823529411764706,6.533914716499699,1.0,42.692041522491344,3.0,2.6457513110645907,1.0,7.0,3.56,6.487403178468254,1.0,42.086400000000005,0.06666666666666667,0.016666666666666666,0.03333333333333333,17,8,1
org/apache/tika/config/LoadErrorHandler.java,3.4285714285714284,2.969229955832361,6.0,8.816326530612246,0.0,0.0,0.0,0.0,0,0,0,0,3.4285714285714284,2.969229955832361,6.0,8.816326530612246,0.0,0.0,0.0,0,0,0
org/apache/tika/config/ServiceLoader.java,28847.41176470588,85839.14319223781,12.5,7368358503.977508,63517.9375,157562.37833968678,20072.0,24825903068.058594,53697.5,61003.18528159001,18244.0,3721388614.5,13253.21052631579,17163.647129843466,109.0,294590782.7977839,0.11764705882352941,0.029411764705882353,0.058823529411764705,16,8,1
org/apache/tika/config/TikaActivator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
org/apache/tika/config/TikaConfig.java,141.6320754716981,256.2469815918574,4.0,65662.5155749377,183.34615384615384,295.59001522479025,8.0,87373.45710059172,136.23076923076923,244.0104518083518,4.0,59541.10059171598,318.2105263157895,345.57481921961613,176.0,119421.95567867038,0.24528301886792453,0.08490566037735849,0.05660377358490566,26,13,0
org/apache/tika/detect/AutoDetectReader.java,17092.18181818182,17068.224383435605,17112.0,291324283.60330576,20545.8,16775.84928878416,34155.0,281429119.36,131.0,131.0,131.0,17161.0,27286.4,13641.906209910696,34155.0,186101605.04000002,0.13636363636363635,0.045454545454545456,0.0,5,2,0
org/apache/tika/detect/CompositeDetector.java,2230.4,1946.707589752503,2400.0,3789670.44,4828.0,2424.0,4828.0,5875776.0,2400.0,0.0,2400.0,0.0,1816.0,836.5122035372028,2404.0,699752.6666666666,0.1,0.1,0.0,2,1,0
org/apache/tika/detect/DefaultDetector.java,995.25,995.9621290490919,631.0,991940.5625,2224.0,280.9377155171587,2409.0,78926.0,0,0,0,0,1347.6,877.6937051158565,631.0,770346.24,0.0,0.0,0.0,3,0,0
org/apache/tika/detect/EmptyDetector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/detect/MagicDetector.java,4591434.93197279,17731310.00659345,1545.0,314399354549921.06,4786318.80952381,18045808.487934325,6089.0,325651203983202.56,4246793.971428571,17162795.286473785,253.0,294561542045406.8,127472.25,296930.54298006714,6534.5,88167747354.4375,0.24489795918367346,0.10884353741496598,0.06802721088435375,63,35,1
org/apache/tika/detect/MagicDetectorTest.java,79.3913043478261,334.73269531925024,1.0,112045.97731569002,21.0,19.0,21.0,361.0,574.3333333333334,759.1997248565242,40.0,576384.2222222221,4.3076923076923075,9.109459288053824,1.0,82.98224852071007,0.17391304347826086,0.043478260869565216,0.08695652173913043,2,3,0
org/apache/tika/detect/NameDetector.java,9.35,9.440736200106429,2.0,89.12749999999998,12.555555555555555,10.552631173852236,18.0,111.35802469135803,9.0,8.0,9.0,64.0,11.0,10.0,11.0,100.0,0.05,0.05,0.0,9,2,1
org/apache/tika/detect/NameDetectorTest.java,2.875,6.489173676208705,0.5,42.109375,0.0,0.0,0.0,0.0,10.5,9.5,10.5,90.25,5.75,8.227241335952167,1.0,67.6875,0.0,0.0,0.0,0,2,0
org/apache/tika/detect/TestContainerAwareDetector.java,4092.176470588235,28882.18204014771,1.0,834180439.4002309,31.75,34.29559009552103,17.5,1176.1875,1.0,1.247219128924647,1.0,1.5555555555555556,8341.48,40820.449189218874,1.0,1666309072.0096,0.0196078431372549,0.0196078431372549,0.0,4,9,0
org/apache/tika/detect/TextDetector.java,167.14285714285714,264.8203857989295,19.5,70129.83673469388,235.2,288.1842466201093,176.0,83050.16,789.0,0.0,789.0,0.0,61.333333333333336,81.78970323674952,4.0,6689.555555555555,0.21428571428571427,0.07142857142857142,0.07142857142857142,5,1,0
org/apache/tika/detect/TextDetectorTest.java,161.46153846153845,550.088470560679,1.0,302597.325443787,6.0,0.0,6.0,0.0,693.6666666666666,971.0936560851836,8.0,943022.888888889,3.3333333333333335,2.748737083745107,2.0,7.5555555555555545,0.07692307692307693,0.0,0.07692307692307693,1,3,1
org/apache/tika/detect/TextStatistics.java,30577.275,179957.65392349777,28.5,32384757205.64939,424.8,462.8025064754944,365.0,214186.16000000003,201445.16666666666,426084.95962715254,213.5,181548392820.4722,331.0,456.62078955578164,26.0,208502.54545454544,0.1,0.0,0.075,15,6,0
org/apache/tika/detect/TypeDetector.java,15.4,9.478396488858229,21.0,89.84,24.0,1.0,24.0,1.0,0,0,0,0,15.5,9.5,15.5,90.25,0.0,0.0,0.0,2,0,0
org/apache/tika/detect/TypeDetectorTest.java,1.375,2.54644359843292,0.5,6.484375,0.0,0.0,0.0,0.0,4.5,3.5,4.5,12.25,2.75,3.031088913245535,1.0,9.1875,0.0,0.0,0.0,0,2,0
org/apache/tika/detect/XmlRootExtractor.java,207.77777777777777,24.035981258557523,217.0,577.7283950617285,0.0,0.0,0.0,0.0,217.0,0.0,217.0,0.0,203.16666666666666,28.333823525171386,217.0,802.8055555555555,0.3333333333333333,0.0,0.1111111111111111,0,1,0
org/apache/tika/embedder/ExternalEmbedder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
org/apache/tika/exception/EncryptedDocumentException.java,2.5,2.8722813232690143,1.5,8.25,0.0,0.0,0.0,0.0,0,0,0,0,3.0,0.0,3.0,0.0,0.25,0.0,0.0,0,0,0
org/apache/tika/exception/TikaException.java,56.5,27.5,56.5,756.25,0.0,0.0,0.0,0.0,0,0,0,0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/extractor/ParserContainerExtractor.java,92.55,111.32631090627228,15.5,12393.5475,273.0,0.0,273.0,0.0,179.5,63.56296091278316,198.0,4040.25,149.88888888888889,121.31450810411428,247.0,14717.209876543211,0.05,0.0,0.0,1,4,0
org/apache/tika/fork/ClassLoaderProxy.java,0.85,3.7050641020095725,0.0,13.727500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,6.335525936249403,0.0,40.13888888888888,0.0,0.0,0.0,5,2,0
org/apache/tika/fork/ClassLoaderResource.java,729.9444444444445,906.1835399215169,16.0,821168.6080246913,1120.6,907.2368158314564,1851.0,823078.6399999999,1128.6,914.5706314987377,1849.0,836439.44,1245.3333333333333,868.5905569113421,1851.0,754449.5555555555,0.05555555555555555,0.0,0.05555555555555555,5,5,0
org/apache/tika/fork/ContentHandlerProxy.java,0.8421052631578947,5.122326341303765,0.0,26.238227146814417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8823529411764706,7.529411764705883,0.0,56.69204152249136,0.0,0.0,0.0,4,8,0
org/apache/tika/fork/ContentHandlerResource.java,377.85714285714283,514.741773977546,200.0,264959.09387755103,504.0,476.94444120882673,294.0,227476.0,241.0,473.1768840891994,79.0,223896.36363636365,767.4,635.3123955976304,813.0,403621.83999999997,0.02857142857142857,0.0,0.02857142857142857,14,11,0
org/apache/tika/fork/ForkObjectInputStream.java,43.0,68.76408946535975,4.5,4728.5,0.0,0.0,0.0,0.0,0,0,0,0,43.0,68.76408946535975,4.5,4728.5,0.0,0.0,0.0,0,0,0
org/apache/tika/fork/ForkParser.java,11.217391304347826,13.264717902043524,4.5,175.95274102079392,21.266666666666666,12.374525804607178,31.0,153.1288888888889,17.4,12.955307792561317,16.0,167.84,11.7,13.682470537150813,5.0,187.21000000000004,0.021739130434782608,0.0,0.021739130434782608,15,5,0
org/apache/tika/fork/ForkParserTest.java,2.380952380952381,3.251024607371102,1.0,10.569160997732428,1.0,0.0,1.0,0.0,5.0,3.872983346207417,5.0,15.0,3.8461538461538463,3.1585331027150474,4.0,9.976331360946745,0.11904761904761904,0.0,0.11904761904761904,5,12,0
org/apache/tika/fork/ForkServer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,13,0
org/apache/tika/fork/ForkTestParser.java,1.3333333333333333,1.8856180831641267,0.0,3.555555555555556,0.0,0.0,0.0,0.0,0,0,0,0,1.3333333333333333,1.8856180831641267,0.0,3.555555555555556,0.0,0.0,0.0,0,0,0
org/apache/tika/fork/InputStreamProxy.java,4.0,10.583005244258363,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,10.666666666666666,15.084944665313014,0.0,227.55555555555557,0.0,0.0,0.0,2,0,0
org/apache/tika/fork/InputStreamResource.java,15.0,17.61628034896508,6.0,310.3333333333333,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,39.0,7.0,39.0,49.0,0.0,0.0,0.0,1,1,0
org/apache/tika/fork/MemoryURLConnection.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/fork/MemoryURLStreamHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0
org/apache/tika/fork/MemoryURLStreamHandlerFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
org/apache/tika/fork/MemoryURLStreamRecord.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/fork/MetadataContentHandler.java,87.5,65.88057376799324,59.0,4340.25,200.0,0.0,200.0,0.0,0,0,0,0,116.0,84.0,116.0,7056.0,0.0,0.0,0.0,1,0,0
org/apache/tika/gui/ParsingTransferHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,0
org/apache/tika/gui/TikaGUI.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,1
org/apache/tika/io/CloseShieldInputStream.java,35313.5,401.5,35313.5,161202.25,0.0,0.0,0.0,0.0,0,0,0,0,35313.5,401.5,35313.5,161202.25,0.0,0.0,0.0,0,0,0
org/apache/tika/io/ClosedInputStream.java,17522.0,17456.0,17522.0,304711936.0,0.0,0.0,0.0,0.0,0,0,0,0,17522.0,17456.0,17522.0,304711936.0,0.0,0.0,0.0,0,0,0
org/apache/tika/io/CountingInputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0
org/apache/tika/io/EndianUtils.java,25.86,81.78239663888554,0.0,6688.360399999998,59.111111111111114,126.2655442087072,15.0,15942.98765432099,46.0,52.38320341483518,12.0,2744.0,25.227272727272727,85.88836931430865,0.0,7376.811983471075,0.04,0.02,0.02,9,3,0
org/apache/tika/io/EndianUtilsTest.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/io/FilenameUtils.java,84.875,93.75158331996319,28.0,8789.359375,133.33333333333334,101.10060995529815,213.0,10221.333333333332,91.25,68.00505495917197,90.0,4624.6875,61.75,95.03782141863311,10.5,9032.1875,0.375,0.08333333333333333,0.16666666666666666,9,4,0
org/apache/tika/io/FilenameUtilsTest.java,2.4615384615384617,3.1284152934865777,1.0,9.78698224852071,1.0,0.0,1.0,0.0,2.5,1.5,2.5,2.25,3.0,3.774917217635375,1.0,14.25,0.07692307692307693,0.0,0.07692307692307693,1,2,0
org/apache/tika/io/IOExceptionWithCause.java,0.2,0.4000000000000001,0.0,0.16000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0
org/apache/tika/io/IOUtils.java,230.49685534591194,2238.4112033759375,0.0,5010484.715398913,59.77272727272727,179.5900462462878,0.0,32252.5847107438,1581.0526315789473,6298.433693961533,0.0,39670266.99722992,141.64285714285714,275.93053140829727,0.0,76137.65816326531,0.06918238993710692,0.018867924528301886,0.018867924528301886,44,19,1
org/apache/tika/io/LookaheadInputStream.java,5.208333333333333,4.9157838190420415,5.0,24.164930555555557,7.75,5.0682837331783235,6.0,25.6875,3.0,0.0,3.0,0.0,7.333333333333333,6.4635731432217725,6.0,41.777777777777786,0.0,0.0,0.0,8,1,0
org/apache/tika/io/LookaheadInputStreamTest.java,1.7142857142857142,1.7496355305594131,1.0,3.061224489795919,0.0,0.0,0.0,0.0,0,0,0,0,1.7142857142857142,1.7496355305594131,1.0,3.061224489795919,0.0,0.0,0.0,0,0,0
org/apache/tika/io/NullInputStream.java,64.47826086956522,207.24316101690732,0.0,42949.72778827977,147.2,294.40000000000003,0.0,86671.36000000002,0,0,0,0,57.23076923076923,195.95531431196397,0.0,38398.48520710059,0.10869565217391304,0.06521739130434782,0.0,15,0,0
org/apache/tika/io/NullOutputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/io/ProxyInputStream.java,1687455.68,4498345.958033488,128.0,20235116358156.22,13803076.0,0.0,13803076.0,0.0,4603190.666666667,6505210.650813512,6625.0,42317765611457.55,2562644.1818181816,5345097.571413128,6625.0,28570068047926.51,0.0,0.0,0.0,1,3,0
org/apache/tika/io/TaggedIOException.java,0.25,0.4330127018922193,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0,0,0.3333333333333333,0.4714045207910317,0.0,0.22222222222222224,0.0,0.0,0.0,0,0,0
org/apache/tika/io/TaggedInputStream.java,194.07692307692307,661.0680706877622,0.0,437010.9940828402,4.75,8.227241335952167,0.0,67.6875,0,0,0,0,417.3333333333333,924.2668566070201,0.5,854269.2222222219,0.0,0.0,0.0,4,0,0
org/apache/tika/io/TaggedInputStreamTest.java,0.4,0.4898979485566357,0.0,0.24000000000000007,0.3333333333333333,0.4714045207910317,0.0,0.22222222222222224,0.3333333333333333,0.47140452079103173,0.0,0.2222222222222223,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,6,0
org/apache/tika/io/TailStream.java,646.2571428571429,927.2931526871146,531.0,859872.5910204083,922.5454545454545,1070.6373941498896,533.0,1146264.4297520663,288.0,218.59704176101437,332.0,47784.666666666664,857.8,1167.4434290362851,432.0,1362924.1599999997,0.05714285714285714,0.05714285714285714,0.0,11,3,0
org/apache/tika/io/TailStreamTest.java,38.78260869565217,108.81014839248542,1.0,11839.648393194697,6.666666666666667,6.018490028422596,4.0,36.22222222222222,268.6666666666667,172.6891877204695,165.0,29821.55555555556,3.5384615384615383,4.3785382986946795,1.0,19.171597633136095,0.13043478260869565,0.0,0.13043478260869565,3,3,1
org/apache/tika/io/TemporaryResources.java,1532.0,2647.2940622174656,0.0,7008165.851851852,2488.1666666666665,3328.366036394168,277.5,11078020.472222224,1974.75,2297.08678275332,1145.0,5276607.6875,2682.777777777778,2961.913674853464,559.0,8772932.617283951,0.0,0.0,0.0,6,4,0
org/apache/tika/io/TikaInputStream.java,647329.5217391305,2570990.9481108617,187.0,6609994455267.987,719943.0769230769,2757965.853910087,308.5,7606375651333.996,37837.125,99273.6769068688,145.0,9855262926.609375,1001848.7826086957,2998394.5785708604,977.0,8990370048803.127,0.03260869565217391,0.010869565217391304,0.0,26,8,0
org/apache/tika/io/TikaInputStreamTest.java,0.9285714285714286,0.9609731462195507,1.0,0.9234693877551018,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5714285714285714,0.9035079029052513,1.0,0.8163265306122449,0.0,0.0,0.0,2,2,1
org/apache/tika/language/LanguageIdentifier.java,20786.270833333332,60577.67333959888,7.0,3669654507.2391486,36676.72727272727,77004.31018998034,106.0,5929663787.834711,39533.2,78915.98826955156,11.0,6227733204.559999,50.0,63.78372548200392,9.0,4068.3636363636365,0.22916666666666666,0.0625,0.08333333333333333,11,10,1
org/apache/tika/language/LanguageIdentifierTest.java,37.42307692307692,52.3179430001153,10.0,2737.1671597633135,50.714285714285715,52.07333917717611,11.0,2711.6326530612246,78.8,67.80678432133469,90.0,4597.76,25.875,63.55792141818359,1.0,4039.609375,0.5384615384615384,0.19230769230769232,0.15384615384615385,7,5,1
org/apache/tika/language/LanguageProfile.java,2954032.769230769,4866915.875868937,235822.0,23686870142785.1,5166461.4,6666700.803371502,3894391.0,44444899601674.234,9018774.0,0.0,9018774.0,0.0,2297559.9,4302604.039998811,235822.0,18512401525014.09,0.23076923076923078,0.11538461538461539,0.038461538461538464,5,1,1
org/apache/tika/language/LanguageProfileTest.java,0.45454545454545453,0.49792959773196915,0.0,0.2479338842975206,0.3333333333333333,0.4714045207910317,0.0,0.22222222222222224,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0
org/apache/tika/language/LanguageProfilerBuilder.java,54289.98701298701,140838.7888601618,0.0,19835564447.597233,82911.62790697675,179109.9001052762,3.0,32080356315.722015,42524.125,119860.8927605638,0.0,14366633613.359375,72563.63157894737,153020.1773851067,3.0,23415174686.969524,0.16883116883116883,0.06493506493506493,0.05194805194805195,43,24,1
org/apache/tika/language/LanguageProfilerBuilderTest.java,264.05263157894734,440.0523262766553,2.0,193646.0498614959,401.2,489.73478536857067,2.0,239840.15999999997,667.3333333333334,470.46171174944965,1000.0,221334.22222222225,1.6,0.4898979485566356,2.0,0.24,0.2631578947368421,0.10526315789473684,0.10526315789473684,5,3,1
org/apache/tika/language/ProfilingHandler.java,0.6,0.48989794855663565,1.0,0.24000000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0.6666666666666666,0.4714045207910317,1.0,0.22222222222222224,0.0,0.0,0.0,0,0,0
org/apache/tika/language/ProfilingWriter.java,1388659.7647058824,1757728.634651701,854057.0,3089609953074.533,3033793.6666666665,2144349.1615071045,4550077.0,4598233326456.222,2275038.5,1420981.5,2275038.5,2019188423342.25,675697.0,1490809.1306622722,106.0,2222511864066.0,0.29411764705882354,0.058823529411764705,0.11764705882352941,3,2,0
org/apache/tika/language/ProfilingWriterTest.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/language/translate/DefaultTranslator.java,48.333333333333336,160.30353153384434,0.0,25697.222222222223,0.0,0.0,0.0,0.0,0,0,0,0,96.66666666666667,216.15323782497967,0.0,46722.22222222222,0.0,0.0,0.0,2,0,0
org/apache/tika/metadata/DublinCore.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/Geographic.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/HttpHeaders.java,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/IPTC.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/MSOffice.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/Metadata.java,37968.374100719426,125890.69828378121,44.0,15848467914.378035,44530.38775510204,123881.04851187153,64.0,15346514180.400667,41172.17647058824,97421.26336944246,178.0,9490902556.49827,135076.0,265649.58800586197,57.0,70569703607.6842,0.1079136690647482,0.03597122302158273,0.02877697841726619,49,17,0
org/apache/tika/metadata/Office.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/OfficeOpenXMLCore.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/OfficeOpenXMLExtended.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/PagedText.java,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/Photoshop.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/Property.java,4294.593406593406,20366.939770223522,14.0,414812235.6039126,460.3888888888889,520.636377574907,172.0,271062.23765432107,197.5,365.74171214123226,14.0,133767.0,8238.91304347826,28088.717658307054,14.0,788976059.6880906,0.03296703296703297,0.02197802197802198,0.01098901098901099,18,8,0
org/apache/tika/metadata/PropertyTypeException.java,1.8571428571428572,2.231499907401901,1.0,4.979591836734692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1,1,0
org/apache/tika/metadata/RTFMetadata.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/TIFF.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/TestMetadata.java,1.4782608695652173,2.243242319915553,1.0,5.032136105860112,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8461538461538463,2.9311629051165617,1.0,8.591715976331361,0.0,0.0,0.0,0,5,0
org/apache/tika/metadata/TikaCoreProperties.java,5.6,5.238320341483519,7.0,27.440000000000005,0.0,0.0,0.0,0.0,0,0,0,0,5.6,5.238320341483519,7.0,27.440000000000005,0.0,0.0,0.0,0,0,1
org/apache/tika/metadata/XMP.java,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/XMPDM.java,0.6956521739130435,0.9057681154782461,0.0,0.8204158790170134,1.2,0.9797958971132712,2.0,0.96,0,0,0,0,1.2,0.7483314773547883,1.0,0.56,0.0,0.0,0.0,10,0,0
org/apache/tika/metadata/XMPIdq.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/XMPMM.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/XMPRights.java,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/serialization/JsonMetadata.java,2.076923076923077,2.5858055867648635,1.0,6.6863905325443795,3.0,0.0,3.0,0.0,5.666666666666667,2.8674417556808756,6.0,8.222222222222221,3.5,3.2015621187164243,3.0,10.25,0.0,0.0,0.0,1,3,0
org/apache/tika/metadata/serialization/JsonMetadataBase.java,11.166666666666666,13.569778512889917,6.0,184.13888888888889,0.0,0.0,0.0,0.0,0,0,0,0,11.166666666666666,13.569778512889917,6.0,184.13888888888889,0.0,0.0,0.0,0,0,0
org/apache/tika/metadata/serialization/JsonMetadataDeserializer.java,16718.916666666668,37340.807943987,18.0,1394335937.9097223,25069.25,43390.61515106118,18.0,1882745483.1875,33421.333333333336,47224.598719546804,40.0,2230162724.222222,16.5,2.5,16.5,6.25,0.25,0.08333333333333333,0.16666666666666666,4,3,0
org/apache/tika/metadata/serialization/JsonMetadataList.java,2.3125,2.6626760505175993,1.5,7.08984375,5.0,0.0,5.0,0.0,5.666666666666667,3.0912061651652345,4.0,9.555555555555555,3.7142857142857144,3.1943828249996993,3.0,10.20408163265306,0.0,0.0,0.0,2,3,0
org/apache/tika/metadata/serialization/JsonMetadataListTest.java,1.6,1.2000000000000002,1.0,1.4400000000000002,0.0,0.0,0.0,0.0,0,0,0,0,1.6,1.2000000000000002,1.0,1.4400000000000002,0.0,0.0,0.0,0,0,0
